variable,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,gene,significant,cell_type,cluster_id,timepoint,grouping,n_sterile,n_infection
CYBA,596.4980941655075,0.29339523337777845,0.1092419124442931,2.685738713402629,0.007236965800700871,0.17127485728325395,,CYBA,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FAM20A,5.957836813158328,1.3874092952605928,0.516913434086351,2.684026383862224,0.007274136555196522,,,FAM20A,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
MGST3,63.573690730107465,0.4051138315213435,0.15106571741728336,2.681705938630088,0.0073247814774957155,,,MGST3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TSC22D1,9.149682905823576,-0.8668499510844806,0.32566618121754487,-2.6617745442392904,0.00777299227954925,,,TSC22D1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
BLOC1S6,101.35845160567318,0.43072008676845575,0.16234522792518397,2.6531120888071382,0.007975338179490647,0.18364832780881166,,BLOC1S6,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CRTAP,65.90336892212227,-0.35479110467156827,0.13397680283341207,-2.6481532412198145,0.008093282978547852,,,CRTAP,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
UGCG,7.151764670635365,-0.910112058528393,0.3446141196719134,-2.640959863730646,0.008267151254675743,,,UGCG,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
C15orf48,13.341376942907313,-1.1523567002673132,0.4382907586857953,-2.6292060177646186,0.008558449485553756,,,C15orf48,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SLC16A3,39.1334816637702,0.49356713496876425,0.18776323302007386,2.6286676418486934,0.008572009309998014,,,SLC16A3,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
FDFT1,14.352363672643499,0.657183909958996,0.2506006146935411,2.6224353470268404,0.008730383061362848,,,FDFT1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TMEM123,76.79564974197788,-0.4630119022652509,0.17656882947478078,-2.6222742918017854,0.008734510196823187,0.1926876339992868,,TMEM123,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SASH1,7.448808951088806,-1.3754663753086842,0.5251757001207238,-2.6190594404739236,0.008817258222490628,,,SASH1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ATP2B1,177.37931709492304,-0.634121460984363,0.24212856132974134,-2.618945313604653,0.008820208598558902,0.1926876339992868,,ATP2B1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
SF1,67.80390412354876,-0.40097959481095785,0.15318649847009566,-2.617590967974473,0.008855288163069004,,,SF1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PLA2G7,12.118392406891868,-0.9422293161148674,0.3605863504444411,-2.613047651286638,0.00897387893755092,,,PLA2G7,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
ODF3B,35.234004332106856,-0.5547909541738547,0.21245984807612733,-2.6112743617093495,0.009020549259918484,,,ODF3B,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
LINC00909,7.177848874589328,-0.952409350052614,0.36498922490068414,-2.609417717226503,0.009069645495109647,,,LINC00909,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NUDT16,23.850155559916452,0.6163346977857147,0.23719342703826007,2.598447627666756,0.009364632902283895,,,NUDT16,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
CYSLTR1,13.577934208777048,-0.7500195339913145,0.28967536468488075,-2.58917265818311,0.009620684312758091,,,CYSLTR1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
HLA-DRA,833.8960712395775,-0.6142878605897437,0.2372832414364867,-2.5888379510955444,0.009630040054305886,0.2019847589136224,,HLA-DRA,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
RPS24,1930.5696626787446,-0.2521008387738037,0.09750047645621336,-2.585636993138388,0.00971992384443488,0.2019847589136224,,RPS24,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
PGRMC1,13.757449339842402,-0.6938284760662236,0.2690047718416598,-2.5792422614518578,0.009901731783231695,,,PGRMC1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
NOA1,7.355227913745683,0.8361925435699865,0.32484428792064973,2.574133437661815,0.010049150819986606,,,NOA1,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
TRPM2,6.331880335183679,0.8635926815161067,0.3359514405197587,2.570587821204223,0.010152608154880494,,,TRPM2,False,Monocytes - CD14,0,TP3M,Harmony_leiden,13,5
