gene,population,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,timepoint
CEP85L,Pooled_Monocytes,20.484357124304136,-0.1646648903440545,0.192068118848872,-0.8573254704161514,0.3912650358687776,0.6834721937814212,TP3M
MAN1A1,Pooled_Monocytes,12.479817383907282,0.2618199051926812,0.15168650346433746,1.7260593343048278,0.08433673878064518,0.3251394583029698,TP3M
SERINC1,Pooled_Monocytes,56.716107028833214,0.22686168944581425,0.10658461686264564,2.1284655902846494,0.0332984999808714,0.2021578050309276,TP3M
HDDC2,Pooled_Monocytes,10.3311137329836,-0.1461936606825047,0.17284610631458233,-0.8458024528271999,0.39766295691384823,0.6889190496016707,TP3M
NCOA7,Pooled_Monocytes,13.930947513873152,-0.10258190875977469,0.17459198589359418,-0.5875522191625318,0.5568328903289366,0.7890327637344898,TP3M
RNF146,Pooled_Monocytes,9.355244009903142,-0.13064609441904768,0.21007492491166996,-0.621902373517355,0.5340060643253104,0.7769500045611466,TP3M
ECHDC1,Pooled_Monocytes,28.854929886692034,-0.23190285467943839,0.15054440489345444,-1.5404282533353808,0.12345599891853928,0.39005167005257885,TP3M
ARHGAP18,Pooled_Monocytes,11.44097611813542,0.28151065428909566,0.17238976493270228,1.632989373812257,0.10247123156378704,0.3576357726719266,TP3M
STX7,Pooled_Monocytes,28.005210280997776,-0.4116000569090627,0.1361800668039795,-3.022469195154153,0.002507215997946375,0.04484024568168354,TP3M
VNN2,Pooled_Monocytes,27.083737672584142,-0.06662696810951384,0.2201028124795483,-0.30270839049684906,0.7621121029362207,0.8950932569810424,TP3M
RPS12,Pooled_Monocytes,1967.1179157250965,0.3006050889059003,0.08775537528748385,3.4254891842366066,0.0006136933677705808,0.01820501164033208,TP3M
SGK1,Pooled_Monocytes,199.06599593137196,0.42712681406142794,0.15428373412521468,2.7684500669058045,0.005632361569373022,0.07172935530764511,TP3M
HBS1L,Pooled_Monocytes,11.994002465730158,0.11040980300706033,0.19769852267444166,0.5584756097994557,0.576519654943503,0.7997030200742945,TP3M
BCLAF1,Pooled_Monocytes,118.29366981574655,0.015751580838302585,0.0791117231528588,0.19910552078188912,0.8421802027326479,0.9360847917281742,TP3M
MAP3K5,Pooled_Monocytes,16.216302474247293,0.018877602560831538,0.14911037697209534,0.1266015346763177,0.8992557822207299,0.9631204487111015,TP3M
